A	B	dist
DmelR7-11	D.ins-2	0.03548827248545464
DmelR7-11	D.ins-3	0.03548827248545464
DmelR7-11	D.ins-4	0.035488272485454636
DmelR7-11	D.sec-1	0.003993672890608956
DmelR7-11	D.sec-2	0.003993672890608956
DmelR7-11	D.sec-3	0.003993672890608956
DmelR7-11	D.sec-4	0.003993672890608956
DmelR7-11	D.sec-5	0.003993672890608956
DmelR7-11	D.sec-6	0.003993672890608956
DmelR7-11	D.tro-1	0.02247002594930175
DmelR7-11	D.tro-2	0.02247002594930175
DmelR7-11	D.tro-3	0.022470025949301753
DmelR7-11	D.tro-4	0.02247002594930175
DmelR7-11	D.tro-5	0.02247002594930175
DmelR7-11	DmelR7-1	0.002893452824113338
DmelR7-11	DmelR7-10	0.02115780899380344
DmelR7-11	DmelR7-11	0
DmelR7-11	DmelR7-12	0.0028934528241133383
DmelR7-11	DmelR7-13	0.0028934528241133383
DmelR7-11	DmelR7-14	0.0028934528241133383
DmelR7-11	DmelR7-15	0.00304881742641422
DmelR7-11	DmelR7-16	0.002893452824113338
DmelR7-11	DmelR7-17	0.02115780899380344
DmelR7-11	DmelR7-18	0.0028934528241133383
DmelR7-11	DmelR7-19	0.002893452824113338
DmelR7-11	DmelR7-2	0.002893452824113338
DmelR7-11	DmelR7-20	0.002893452824113338
DmelR7-11	DmelR7-21	0.0021711360744611904
DmelR7-11	DmelR7-3	0.0030488174264142196
DmelR7-11	DmelR7-4	0.002893452824113338
DmelR7-11	DmelR7-5	0.0028934528241133383
DmelR7-11	DmelR7-6	0.002893452824113338
DmelR7-11	DmelR7-7	0.0030488174264142196
DmelR7-11	DmelR7-8	0.002893452824113338
DmelR7-11	DmelR7-9	0.00304881742641422
DmelR7-11	Dpau06-1	0.022470025949301753
DmelR7-11	Dpau06-2	0.03287687480331244
DmelR7-11	Dpau06-3	0.022470025949301753
DmelR7-11	Dpau06-4	0.02247002594930175
DmelR7-11	Dpau06-5	0.02247002594930175
DmelR7-11	Dpau06-6	0.02247002594930175
DmelR7-11	Dpau06-7	0.03287687480331244
DmelR7-11	Dpau06-8	0.022470025949301753
DmelR7-11	Dpau06-9	0.022470025949301753
DmelR7-11	DsimS9-1	0.004348367210671658
DmelR7-11	DsimS9-10	0.009847221949304152
DmelR7-11	DsimS9-11	0.004348367210671658
DmelR7-11	DsimS9-12	0.004348367210671658
DmelR7-11	DsimS9-13	0.004348367210671658
DmelR7-11	DsimS9-14	0.009847221949304152
DmelR7-11	DsimS9-2	0.004348367210671658
DmelR7-11	DsimS9-3	0.004348367210671658
DmelR7-11	DsimS9-4	0.004348367210671658
DmelR7-11	DsimS9-5	0.004348367210671658
DmelR7-11	DsimS9-6	0.01071814526367422
DmelR7-11	DsimS9-7	0.004348367210671658
DmelR7-11	DsimS9-8	0.009847221949304152
DmelR7-11	DsimS9-9	0.004348367210671658
DmelR7-11	Dwil17-2	0.02247002594930175
DmelR7-11	Dwil17-3	0.035488272485454636
DmelR7-11	Dwil17-4	0.02247002594930175
DmelR7-12	D.car-2	0.0468287865259227
DmelR7-12	D.car-3	0.0468287865259227
DmelR7-12	D.car-4	0.0468287865259227
DmelR7-12	D.car-5	0.0468287865259227
DmelR7-12	D.car-6	0.0468287865259227
DmelR7-12	D.car-7	0.0468287865259227
DmelR7-12	D.equ-1	0.02247002594930175
DmelR7-12	D.equ-2	0.02247002594930175
DmelR7-12	D.equ-3	0.028214073396171248
DmelR7-12	D.equ-4	0.02247002594930175
DmelR7-12	D.ins-1	0.03548827248545464
DmelR7-12	D.ins-2	0.03548827248545464
DmelR7-12	D.ins-3	0.03548827248545464
DmelR7-12	D.ins-4	0.035488272485454636
DmelR7-12	D.sec-1	0.003993672890608956
DmelR7-12	D.sec-2	0.003993672890608956
DmelR7-12	D.sec-3	0.003993672890608956
DmelR7-12	D.sec-4	0.003993672890608956
DmelR7-12	D.sec-5	0.003993672890608956
DmelR7-12	D.sec-6	0.003993672890608956
DmelR7-12	D.tro-1	0.02247002594930175
DmelR7-12	D.tro-2	0.02247002594930175
DmelR7-12	D.tro-3	0.022470025949301753
DmelR7-12	D.tro-4	0.02247002594930175
DmelR7-12	D.tro-5	0.02247002594930175
DmelR7-12	DmelR7-1	0.002523828534928087
DmelR7-12	DmelR7-10	0.02115780899380344
DmelR7-12	DmelR7-11	0.0028934528241133383
DmelR7-12	DmelR7-12	0
DmelR7-12	DmelR7-13	4.3239124710685566e-4
DmelR7-12	DmelR7-14	5.376164532618897e-4
DmelR7-12	DmelR7-15	0.00304881742641422
DmelR7-12	DmelR7-16	9.742548679612759e-4
DmelR7-12	DmelR7-17	0.02115780899380344
DmelR7-12	DmelR7-18	4.3239124710685566e-4
DmelR7-12	DmelR7-19	0.002523828534928087
DmelR7-12	DmelR7-2	0.002523828534928087
DmelR7-12	DmelR7-20	9.742548679612759e-4
DmelR7-12	DmelR7-21	0.002893452824113338
DmelR7-12	DmelR7-3	0.0030488174264142196
DmelR7-12	DmelR7-4	0.002523828534928087
DmelR7-12	DmelR7-5	0.002205001986237266
DmelR7-12	DmelR7-6	0.002523828534928087
DmelR7-12	DmelR7-7	0.0030488174264142196
DmelR7-12	DmelR7-8	9.742548679612759e-4
DmelR7-12	DmelR7-9	0.00304881742641422
DmelR7-12	Dpau06-1	0.022470025949301753
DmelR7-12	Dpau06-2	0.03287687480331244
DmelR7-12	Dpau06-3	0.022470025949301753
DmelR7-12	Dpau06-4	0.02247002594930175
DmelR7-12	Dpau06-5	0.02247002594930175
DmelR7-12	Dpau06-6	0.02247002594930175
DmelR7-12	Dpau06-7	0.03287687480331244
DmelR7-12	Dpau06-8	0.022470025949301753
DmelR7-12	Dpau06-9	0.022470025949301753
DmelR7-12	DsimS9-1	0.004348367210671657
DmelR7-12	DsimS9-10	0.009847221949304152
DmelR7-12	DsimS9-11	0.004348367210671657
DmelR7-12	DsimS9-12	0.004348367210671657
DmelR7-12	DsimS9-13	0.004348367210671658
DmelR7-12	DsimS9-14	0.009847221949304152
DmelR7-12	DsimS9-2	0.004348367210671657
DmelR7-12	DsimS9-3	0.004348367210671657
DmelR7-12	DsimS9-4	0.004348367210671657
DmelR7-12	DsimS9-5	0.004348367210671657
DmelR7-12	DsimS9-6	0.01071814526367422
DmelR7-12	DsimS9-7	0.004348367210671658
DmelR7-12	DsimS9-8	0.009847221949304152
DmelR7-12	DsimS9-9	0.004348367210671657
DmelR7-12	Dwil17-2	0.02247002594930175
DmelR7-12	Dwil17-3	0.035488272485454636
DmelR7-12	Dwil17-4	0.02247002594930175
DmelR7-13	D.car-2	0.0468287865259227
DmelR7-13	D.car-3	0.0468287865259227
DmelR7-13	D.car-4	0.0468287865259227
DmelR7-13	D.car-5	0.0468287865259227
DmelR7-13	D.car-6	0.0468287865259227
DmelR7-13	D.car-7	0.0468287865259227
DmelR7-13	D.equ-1	0.02247002594930175
DmelR7-13	D.equ-2	0.02247002594930175
DmelR7-13	D.equ-3	0.028214073396171248
DmelR7-13	D.equ-4	0.02247002594930175
DmelR7-13	D.ins-1	0.03548827248545464
DmelR7-13	D.ins-2	0.03548827248545464
DmelR7-13	D.ins-3	0.03548827248545464
DmelR7-13	D.ins-4	0.035488272485454636
DmelR7-13	D.sec-1	0.003993672890608956
DmelR7-13	D.sec-2	0.003993672890608956
DmelR7-13	D.sec-3	0.003993672890608956
DmelR7-13	D.sec-4	0.003993672890608956
DmelR7-13	D.sec-5	0.003993672890608956
DmelR7-13	D.sec-6	0.003993672890608956
DmelR7-13	D.tro-1	0.02247002594930175
DmelR7-13	D.tro-2	0.02247002594930175
DmelR7-13	D.tro-3	0.022470025949301753
DmelR7-13	D.tro-4	0.02247002594930175
DmelR7-13	D.tro-5	0.02247002594930175
DmelR7-13	DmelR7-1	0.002523828534928087
DmelR7-13	DmelR7-10	0.02115780899380344
DmelR7-13	DmelR7-11	0.0028934528241133383
DmelR7-13	DmelR7-12	4.3239124710685566e-4
DmelR7-13	DmelR7-13	0
DmelR7-13	DmelR7-14	5.376164532618897e-4
DmelR7-13	DmelR7-15	0.00304881742641422
DmelR7-13	DmelR7-16	9.742548679612759e-4
DmelR7-13	DmelR7-17	0.02115780899380344
DmelR7-13	DmelR7-18	3.89343167346702e-4
DmelR7-13	DmelR7-19	0.002523828534928087
DmelR7-13	DmelR7-2	0.002523828534928087
DmelR7-13	DmelR7-20	9.742548679612759e-4
DmelR7-13	DmelR7-21	0.002893452824113338
DmelR7-13	DmelR7-3	0.0030488174264142196
DmelR7-13	DmelR7-4	0.002523828534928087
DmelR7-13	DmelR7-5	0.002205001986237266
DmelR7-13	DmelR7-6	0.002523828534928087
DmelR7-13	DmelR7-7	0.0030488174264142196
DmelR7-13	DmelR7-8	9.742548679612759e-4
DmelR7-13	DmelR7-9	0.00304881742641422
DmelR7-13	Dpau06-1	0.022470025949301753
DmelR7-13	Dpau06-2	0.03287687480331244
DmelR7-13	Dpau06-3	0.022470025949301753
DmelR7-13	Dpau06-4	0.02247002594930175
DmelR7-13	Dpau06-5	0.02247002594930175
DmelR7-13	Dpau06-6	0.02247002594930175
DmelR7-13	Dpau06-7	0.03287687480331244
DmelR7-13	Dpau06-8	0.022470025949301753
DmelR7-13	Dpau06-9	0.022470025949301753
DmelR7-13	DsimS9-1	0.004348367210671657
DmelR7-13	DsimS9-10	0.009847221949304152
DmelR7-13	DsimS9-11	0.004348367210671657
DmelR7-13	DsimS9-12	0.004348367210671657
DmelR7-13	DsimS9-13	0.004348367210671658
DmelR7-13	DsimS9-14	0.009847221949304152
DmelR7-13	DsimS9-2	0.004348367210671657
DmelR7-13	DsimS9-3	0.004348367210671657
DmelR7-13	DsimS9-4	0.004348367210671657
DmelR7-13	DsimS9-5	0.004348367210671657
DmelR7-13	DsimS9-6	0.01071814526367422
DmelR7-13	DsimS9-7	0.004348367210671658
DmelR7-13	DsimS9-8	0.009847221949304152
DmelR7-13	DsimS9-9	0.004348367210671657
DmelR7-13	Dwil17-2	0.02247002594930175
DmelR7-13	Dwil17-3	0.035488272485454636
DmelR7-13	Dwil17-4	0.02247002594930175
DmelR7-14	D.car-2	0.0468287865259227
DmelR7-14	D.car-3	0.0468287865259227
DmelR7-14	D.car-4	0.0468287865259227
DmelR7-14	D.car-5	0.0468287865259227
DmelR7-14	D.car-6	0.0468287865259227
DmelR7-14	D.car-7	0.0468287865259227
DmelR7-14	D.equ-1	0.022470025949301753
DmelR7-14	D.equ-2	0.022470025949301753
DmelR7-14	D.equ-3	0.028214073396171248
DmelR7-14	D.equ-4	0.022470025949301753
DmelR7-14	D.ins-1	0.03548827248545464
DmelR7-14	D.ins-2	0.03548827248545464
DmelR7-14	D.ins-3	0.03548827248545464
DmelR7-14	D.ins-4	0.035488272485454636
DmelR7-14	D.sec-1	0.003993672890608956
DmelR7-14	D.sec-2	0.003993672890608956
DmelR7-14	D.sec-3	0.003993672890608956
DmelR7-14	D.sec-4	0.003993672890608956
DmelR7-14	D.sec-5	0.003993672890608956
DmelR7-14	D.sec-6	0.003993672890608956
DmelR7-14	D.tro-1	0.022470025949301753
DmelR7-14	D.tro-2	0.022470025949301753
DmelR7-14	D.tro-3	0.022470025949301756
DmelR7-14	D.tro-4	0.022470025949301753
DmelR7-14	D.tro-5	0.022470025949301753
DmelR7-14	DmelR7-1	0.0025238285349280867
DmelR7-14	DmelR7-10	0.02115780899380344
DmelR7-14	DmelR7-11	0.0028934528241133383
DmelR7-14	DmelR7-12	5.376164532618897e-4
DmelR7-14	DmelR7-13	5.376164532618897e-4
DmelR7-14	DmelR7-14	0
DmelR7-14	DmelR7-15	0.00304881742641422
DmelR7-14	DmelR7-16	9.742548679612759e-4
DmelR7-14	DmelR7-17	0.02115780899380344
DmelR7-14	DmelR7-18	5.376164532618897e-4
DmelR7-14	DmelR7-19	0.0025238285349280867
DmelR7-14	DmelR7-2	0.0025238285349280867
DmelR7-14	DmelR7-20	9.742548679612759e-4
DmelR7-14	DmelR7-21	0.002893452824113338
DmelR7-14	DmelR7-3	0.0030488174264142196
DmelR7-14	DmelR7-4	0.0025238285349280867
DmelR7-14	DmelR7-5	0.002205001986237266
DmelR7-14	DmelR7-6	0.0025238285349280867
DmelR7-14	DmelR7-7	0.0030488174264142196
DmelR7-14	DmelR7-8	9.742548679612759e-4
DmelR7-14	DmelR7-9	0.00304881742641422
DmelR7-14	Dpau06-1	0.022470025949301756
DmelR7-14	Dpau06-2	0.032876874803312445
DmelR7-14	Dpau06-3	0.022470025949301756
DmelR7-14	Dpau06-4	0.022470025949301753
DmelR7-14	Dpau06-5	0.022470025949301753
DmelR7-14	Dpau06-6	0.022470025949301753
DmelR7-14	Dpau06-7	0.032876874803312445
DmelR7-14	Dpau06-8	0.022470025949301756
DmelR7-14	Dpau06-9	0.022470025949301756
DmelR7-14	DsimS9-1	0.004348367210671658
DmelR7-14	DsimS9-10	0.009847221949304152
DmelR7-14	DsimS9-11	0.004348367210671658
DmelR7-14	DsimS9-12	0.004348367210671658
DmelR7-14	DsimS9-13	0.004348367210671658
DmelR7-14	DsimS9-14	0.00984722194930415
DmelR7-14	DsimS9-2	0.004348367210671658
DmelR7-14	DsimS9-3	0.004348367210671658
DmelR7-14	DsimS9-4	0.004348367210671658
DmelR7-14	DsimS9-5	0.004348367210671658
DmelR7-14	DsimS9-6	0.01071814526367422
DmelR7-14	DsimS9-7	0.004348367210671658
DmelR7-14	DsimS9-8	0.00984722194930415
DmelR7-14	DsimS9-9	0.004348367210671658
DmelR7-14	Dwil17-2	0.022470025949301753
DmelR7-14	Dwil17-3	0.035488272485454636
DmelR7-14	Dwil17-4	0.022470025949301753
DmelR7-15	D.car-2	0.04682878652592269
DmelR7-15	D.car-3	0.04682878652592269
DmelR7-15	D.car-4	0.04682878652592269
DmelR7-15	D.car-5	0.04682878652592269
DmelR7-15	D.car-6	0.04682878652592269
DmelR7-15	D.car-7	0.04682878652592269
DmelR7-15	D.equ-1	0.02247002594930175
DmelR7-15	D.equ-2	0.02247002594930175
DmelR7-15	D.equ-3	0.028214073396171248
DmelR7-15	D.equ-4	0.02247002594930175
DmelR7-15	D.ins-1	0.03548827248545464
DmelR7-15	D.ins-2	0.03548827248545464
DmelR7-15	D.ins-3	0.03548827248545464
DmelR7-15	D.ins-4	0.035488272485454636
DmelR7-15	D.sec-1	0.003993672890608956
DmelR7-15	D.sec-2	0.003993672890608956
DmelR7-15	D.sec-3	0.003993672890608956
DmelR7-15	D.sec-4	0.003993672890608956
DmelR7-15	D.sec-5	0.003993672890608956
DmelR7-15	D.sec-6	0.003993672890608956
DmelR7-15	D.tro-1	0.02247002594930175
DmelR7-15	D.tro-2	0.02247002594930175
DmelR7-15	D.tro-3	0.022470025949301753
DmelR7-15	D.tro-4	0.02247002594930175
DmelR7-15	D.tro-5	0.02247002594930175
DmelR7-15	DmelR7-1	0.0030488174264142196
DmelR7-15	DmelR7-10	0.02115780899380344
DmelR7-15	DmelR7-11	0.00304881742641422
DmelR7-15	DmelR7-12	0.00304881742641422
DmelR7-15	DmelR7-13	0.00304881742641422
DmelR7-15	DmelR7-14	0.00304881742641422
DmelR7-15	DmelR7-15	0
DmelR7-15	DmelR7-16	0.0030488174264142196
DmelR7-15	DmelR7-17	0.02115780899380344
DmelR7-15	DmelR7-18	0.00304881742641422
DmelR7-15	DmelR7-19	0.0030488174264142196
DmelR7-15	DmelR7-2	0.0030488174264142196
DmelR7-15	DmelR7-20	0.0030488174264142196
DmelR7-15	DmelR7-21	0.0030488174264142196
DmelR7-15	DmelR7-3	0.002798982810008504
DmelR7-15	DmelR7-4	0.0030488174264142196
DmelR7-15	DmelR7-5	0.00304881742641422
DmelR7-15	DmelR7-6	0.0030488174264142196
DmelR7-15	DmelR7-7	0.002798982810008504
DmelR7-15	DmelR7-8	0.0030488174264142196
DmelR7-15	DmelR7-9	0.0013681823064570773
DmelR7-15	Dpau06-1	0.022470025949301753
DmelR7-15	Dpau06-2	0.032876874803312445
DmelR7-15	Dpau06-3	0.022470025949301753
DmelR7-15	Dpau06-4	0.02247002594930175
DmelR7-15	Dpau06-5	0.02247002594930175
DmelR7-15	Dpau06-6	0.02247002594930175
DmelR7-15	Dpau06-7	0.032876874803312445
DmelR7-15	Dpau06-8	0.022470025949301753
DmelR7-15	Dpau06-9	0.022470025949301753
DmelR7-15	DsimS9-1	0.004348367210671658
DmelR7-15	DsimS9-10	0.009847221949304152
DmelR7-15	DsimS9-11	0.004348367210671658
DmelR7-15	DsimS9-12	0.004348367210671658
DmelR7-15	DsimS9-13	0.004348367210671658
DmelR7-15	DsimS9-14	0.009847221949304152
DmelR7-15	DsimS9-2	0.004348367210671658
DmelR7-15	DsimS9-3	0.004348367210671658
DmelR7-15	DsimS9-4	0.004348367210671658
DmelR7-15	DsimS9-5	0.004348367210671658
DmelR7-15	DsimS9-6	0.01071814526367422
DmelR7-15	DsimS9-7	0.004348367210671658
DmelR7-15	DsimS9-8	0.009847221949304152
DmelR7-15	DsimS9-9	0.004348367210671658
DmelR7-15	Dwil17-2	0.02247002594930175
DmelR7-15	Dwil17-3	0.035488272485454636
DmelR7-15	Dwil17-4	0.02247002594930175
DmelR7-16	D.car-2	0.04682878652592269
DmelR7-16	D.car-3	0.04682878652592269
DmelR7-16	D.car-4	0.04682878652592269
DmelR7-16	D.car-5	0.04682878652592269
DmelR7-16	D.car-6	0.04682878652592269
DmelR7-16	D.car-7	0.04682878652592269
DmelR7-16	D.equ-1	0.02247002594930175
DmelR7-16	D.equ-2	0.02247002594930175
DmelR7-16	D.equ-3	0.028214073396171248
DmelR7-16	D.equ-4	0.02247002594930175
DmelR7-16	D.ins-1	0.03548827248545464
DmelR7-16	D.ins-2	0.03548827248545464
DmelR7-16	D.ins-3	0.03548827248545464
DmelR7-16	D.ins-4	0.035488272485454636
DmelR7-16	D.sec-1	0.003993672890608955
DmelR7-16	D.sec-2	0.003993672890608955
DmelR7-16	D.sec-3	0.003993672890608955
DmelR7-16	D.sec-4	0.003993672890608955
DmelR7-16	D.sec-5	0.003993672890608955
DmelR7-16	D.sec-6	0.003993672890608955
DmelR7-16	D.tro-1	0.02247002594930175
DmelR7-16	D.tro-2	0.02247002594930175
DmelR7-16	D.tro-3	0.022470025949301753
DmelR7-16	D.tro-4	0.02247002594930175
DmelR7-16	D.tro-5	0.02247002594930175
DmelR7-16	DmelR7-1	0.0025238285349280867
DmelR7-16	DmelR7-10	0.02115780899380344
DmelR7-16	DmelR7-11	0.002893452824113338
DmelR7-16	DmelR7-12	9.742548679612759e-4
DmelR7-16	DmelR7-13	9.742548679612759e-4
DmelR7-16	DmelR7-14	9.742548679612759e-4
DmelR7-16	DmelR7-15	0.0030488174264142196
DmelR7-16	DmelR7-16	0
DmelR7-16	DmelR7-17	0.02115780899380344
DmelR7-16	DmelR7-18	9.742548679612759e-4
DmelR7-16	DmelR7-19	0.0025238285349280867
DmelR7-16	DmelR7-2	0.0025238285349280867
DmelR7-16	DmelR7-20	7.150697392964214e-4
DmelR7-16	DmelR7-21	0.002893452824113338
DmelR7-16	DmelR7-3	0.0030488174264142196
DmelR7-16	DmelR7-4	0.0025238285349280867
DmelR7-16	DmelR7-5	0.002205001986237266
DmelR7-16	DmelR7-6	0.0025238285349280867
DmelR7-16	DmelR7-7	0.0030488174264142196
DmelR7-16	DmelR7-8	7.150697392964214e-4
DmelR7-16	DmelR7-9	0.0030488174264142196
DmelR7-16	Dpau06-1	0.022470025949301753
DmelR7-16	Dpau06-2	0.03287687480331244
DmelR7-16	Dpau06-3	0.022470025949301753
DmelR7-16	Dpau06-4	0.02247002594930175
DmelR7-16	Dpau06-5	0.02247002594930175
DmelR7-16	Dpau06-6	0.02247002594930175
DmelR7-16	Dpau06-7	0.03287687480331244
DmelR7-16	Dpau06-8	0.022470025949301753
DmelR7-16	Dpau06-9	0.022470025949301753
DmelR7-16	DsimS9-1	0.004348367210671658
DmelR7-16	DsimS9-10	0.009847221949304152
DmelR7-16	DsimS9-11	0.004348367210671658
DmelR7-16	DsimS9-12	0.004348367210671658
DmelR7-16	DsimS9-13	0.004348367210671658
DmelR7-16	DsimS9-14	0.009847221949304152
DmelR7-16	DsimS9-2	0.004348367210671658
DmelR7-16	DsimS9-3	0.004348367210671658
DmelR7-16	DsimS9-4	0.004348367210671658
DmelR7-16	DsimS9-5	0.004348367210671658
DmelR7-16	DsimS9-6	0.01071814526367422
DmelR7-16	DsimS9-7	0.004348367210671658
DmelR7-16	DsimS9-8	0.009847221949304152
DmelR7-16	DsimS9-9	0.004348367210671658
DmelR7-16	Dwil17-2	0.02247002594930175
DmelR7-16	Dwil17-3	0.035488272485454636
DmelR7-16	Dwil17-4	0.02247002594930175
DmelR7-17	D.car-2	0.046828786525922685
DmelR7-17	D.car-3	0.046828786525922685
DmelR7-17	D.car-4	0.046828786525922685
DmelR7-17	D.car-5	0.046828786525922685
DmelR7-17	D.car-6	0.046828786525922685
DmelR7-17	D.car-7	0.046828786525922685
DmelR7-17	D.equ-1	0.022470025949301753
DmelR7-17	D.equ-2	0.022470025949301753
DmelR7-17	D.equ-3	0.028214073396171248
DmelR7-17	D.equ-4	0.022470025949301753
DmelR7-17	D.ins-1	0.03548827248545464
DmelR7-17	D.ins-2	0.03548827248545464
DmelR7-17	D.ins-3	0.03548827248545464
DmelR7-17	D.ins-4	0.035488272485454636
DmelR7-17	D.sec-1	0.02115780899380344
DmelR7-17	D.sec-2	0.021157808993803442
DmelR7-17	D.sec-3	0.02115780899380344
DmelR7-17	D.sec-4	0.021157808993803442
DmelR7-17	D.sec-5	0.021157808993803442
DmelR7-17	D.sec-6	0.021157808993803442
DmelR7-17	D.tro-1	0.022470025949301753
DmelR7-17	D.tro-2	0.022470025949301753
DmelR7-17	D.tro-3	0.022470025949301753
DmelR7-17	D.tro-4	0.022470025949301753
DmelR7-17	D.tro-5	0.022470025949301753
DmelR7-17	DmelR7-1	0.02115780899380344
DmelR7-17	DmelR7-10	0.020807635578377576
DmelR7-17	DmelR7-11	0.02115780899380344
DmelR7-17	DmelR7-12	0.02115780899380344
DmelR7-17	DmelR7-13	0.02115780899380344
DmelR7-17	DmelR7-14	0.02115780899380344
DmelR7-17	DmelR7-15	0.02115780899380344
DmelR7-17	DmelR7-16	0.02115780899380344
DmelR7-17	DmelR7-17	0
DmelR7-17	DmelR7-18	0.02115780899380344
DmelR7-17	DmelR7-19	0.02115780899380344
DmelR7-17	DmelR7-2	0.02115780899380344
DmelR7-17	DmelR7-20	0.02115780899380344
DmelR7-17	DmelR7-21	0.02115780899380344
DmelR7-17	DmelR7-3	0.02115780899380344
DmelR7-17	DmelR7-4	0.02115780899380344
DmelR7-17	DmelR7-5	0.02115780899380344
DmelR7-17	DmelR7-6	0.02115780899380344
DmelR7-17	DmelR7-7	0.02115780899380344
DmelR7-17	DmelR7-8	0.02115780899380344
DmelR7-17	DmelR7-9	0.02115780899380344
DmelR7-17	Dpau06-1	0.022470025949301753
DmelR7-17	Dpau06-2	0.032876874803312445
DmelR7-17	Dpau06-3	0.022470025949301753
DmelR7-17	Dpau06-4	0.022470025949301753
DmelR7-17	Dpau06-5	0.022470025949301753
DmelR7-17	Dpau06-6	0.022470025949301753
DmelR7-17	Dpau06-7	0.032876874803312445
DmelR7-17	Dpau06-8	0.022470025949301753
DmelR7-17	Dpau06-9	0.022470025949301753
DmelR7-17	DsimS9-1	0.02115780899380344
DmelR7-17	DsimS9-10	0.021157808993803442
DmelR7-17	DsimS9-11	0.021157808993803442
DmelR7-17	DsimS9-12	0.021157808993803442
DmelR7-17	DsimS9-13	0.021157808993803442
DmelR7-17	DsimS9-14	0.02115780899380344
DmelR7-17	DsimS9-2	0.021157808993803442
DmelR7-17	DsimS9-3	0.02115780899380344
DmelR7-17	DsimS9-4	0.021157808993803442
DmelR7-17	DsimS9-5	0.02115780899380344
DmelR7-17	DsimS9-6	0.021157808993803442
DmelR7-17	DsimS9-7	0.021157808993803442
DmelR7-17	DsimS9-8	0.02115780899380344
DmelR7-17	DsimS9-9	0.02115780899380344
DmelR7-17	Dwil17-2	0.022470025949301753
DmelR7-17	Dwil17-3	0.035488272485454636
DmelR7-17	Dwil17-4	0.022470025949301753
DmelR7-18	D.car-2	0.0468287865259227
DmelR7-18	D.car-3	0.0468287865259227
DmelR7-18	D.car-4	0.0468287865259227
DmelR7-18	D.car-5	0.0468287865259227
DmelR7-18	D.car-6	0.0468287865259227
DmelR7-18	D.car-7	0.0468287865259227
DmelR7-18	D.equ-1	0.02247002594930175
DmelR7-18	D.equ-2	0.02247002594930175
DmelR7-18	D.equ-3	0.028214073396171248
DmelR7-18	D.equ-4	0.02247002594930175
DmelR7-18	D.ins-1	0.03548827248545464
DmelR7-18	D.ins-2	0.03548827248545464
DmelR7-18	D.ins-3	0.03548827248545464
DmelR7-18	D.ins-4	0.035488272485454636
DmelR7-18	D.sec-1	0.003993672890608956
DmelR7-18	D.sec-2	0.003993672890608956
DmelR7-18	D.sec-3	0.003993672890608956
DmelR7-18	D.sec-4	0.003993672890608956
DmelR7-18	D.sec-5	0.003993672890608956
DmelR7-18	D.sec-6	0.003993672890608956
DmelR7-18	D.tro-1	0.02247002594930175
DmelR7-18	D.tro-2	0.02247002594930175
DmelR7-18	D.tro-3	0.022470025949301753
DmelR7-18	D.tro-4	0.02247002594930175
DmelR7-18	D.tro-5	0.02247002594930175
DmelR7-18	DmelR7-1	0.002523828534928087
DmelR7-18	DmelR7-10	0.02115780899380344
DmelR7-18	DmelR7-11	0.0028934528241133383
DmelR7-18	DmelR7-12	4.3239124710685566e-4
DmelR7-18	DmelR7-13	3.89343167346702e-4
DmelR7-18	DmelR7-14	5.376164532618897e-4
DmelR7-18	DmelR7-15	0.00304881742641422
DmelR7-18	DmelR7-16	9.742548679612759e-4
DmelR7-18	DmelR7-17	0.02115780899380344
DmelR7-18	DmelR7-18	0
DmelR7-18	DmelR7-19	0.002523828534928087
DmelR7-18	DmelR7-2	0.002523828534928087
DmelR7-18	DmelR7-20	9.742548679612759e-4
DmelR7-18	DmelR7-21	0.002893452824113338
DmelR7-18	DmelR7-3	0.0030488174264142196
DmelR7-18	DmelR7-4	0.002523828534928087
DmelR7-18	DmelR7-5	0.002205001986237266
DmelR7-18	DmelR7-6	0.002523828534928087
DmelR7-18	DmelR7-7	0.0030488174264142196
DmelR7-18	DmelR7-8	9.742548679612759e-4
DmelR7-18	DmelR7-9	0.00304881742641422
DmelR7-18	Dpau06-1	0.022470025949301753
DmelR7-18	Dpau06-2	0.03287687480331244
DmelR7-18	Dpau06-3	0.022470025949301753
DmelR7-18	Dpau06-4	0.02247002594930175
DmelR7-18	Dpau06-5	0.02247002594930175
DmelR7-18	Dpau06-6	0.02247002594930175
DmelR7-18	Dpau06-7	0.03287687480331244
DmelR7-18	Dpau06-8	0.022470025949301753
DmelR7-18	Dpau06-9	0.022470025949301753
DmelR7-18	DsimS9-1	0.004348367210671657
DmelR7-18	DsimS9-10	0.009847221949304152
DmelR7-18	DsimS9-11	0.004348367210671657
DmelR7-18	DsimS9-12	0.004348367210671657
DmelR7-18	DsimS9-13	0.004348367210671658
DmelR7-18	DsimS9-14	0.009847221949304152
DmelR7-18	DsimS9-2	0.004348367210671657
DmelR7-18	DsimS9-3	0.004348367210671657
DmelR7-18	DsimS9-4	0.004348367210671657
DmelR7-18	DsimS9-5	0.004348367210671657
DmelR7-18	DsimS9-6	0.01071814526367422
DmelR7-18	DsimS9-7	0.004348367210671658
DmelR7-18	DsimS9-8	0.009847221949304152
DmelR7-18	DsimS9-9	0.004348367210671657
DmelR7-18	Dwil17-2	0.02247002594930175
DmelR7-18	Dwil17-3	0.035488272485454636
DmelR7-18	Dwil17-4	0.02247002594930175
DmelR7-19	D.car-2	0.0468287865259227
DmelR7-19	D.car-3	0.0468287865259227
